YEAR,MONTH,DAY,DAY_OF_WEEK,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,AIR_TIME,DISTANCE,ARRIVAL_DELAY
2015,12,9,3,325,OGG,HNL,-7.0,23.0,100,-8.0
2015,12,9,3,380,HNL,ITO,-3.0,39.0,216,-1.0
2015,12,9,3,836,HNL,ATL,20.0,474.0,4502,3.0
2015,12,9,3,279,KOA,HNL,5.0,30.0,163,1.0
2015,12,9,3,266,HNL,OGG,-7.0,23.0,100,-1.0
2015,12,9,3,807,BLI,HNL,-8.0,375.0,2715,0.0
2015,12,9,3,1653,HNL,MSP,-5.0,434.0,3972,-20.0
2015,12,9,3,240,LIH,HNL,-9.0,19.0,102,-10.0
2015,12,9,3,248,HNL,KOA,-4.0,30.0,163,-4.0
2015,12,9,3,543,OGG,HNL,17.0,23.0,100,16.0
2015,12,9,3,141,ITO,HNL,7.0,36.0,216,4.0
2015,12,9,3,194,HNL,OGG,-6.0,22.0,100,-6.0
2015,12,9,3,545,OGG,HNL,-5.0,23.0,100,-8.0
2015,12,9,3,265,OGG,HNL,-11.0,23.0,100,-11.0
2015,12,9,3,8,HNL,DFW,-2.0,399.0,3784,-17.0
2015,12,9,3,267,LAX,HNL,31.0,328.0,2556,23.0
2015,12,9,3,312,HNL,ITO,-2.0,41.0,216,3.0
2015,12,9,3,233,OGG,HNL,-5.0,24.0,100,-5.0
2015,12,9,3,1670,SFO,HNL,-8.0,319.0,2398,-21.0
2015,12,9,3,381,ITO,HNL,-5.0,34.0,216,-9.0
2015,12,9,3,1149,LAX,HNL,8.0,312.0,2556,2.0
2015,12,9,3,308,HNL,KOA,-3.0,26.0,163,-6.0
2015,12,9,3,112,HNL,OGG,23.0,19.0,100,13.0
2015,12,9,3,247,KOA,HNL,-4.0,32.0,163,-2.0
2015,12,9,3,392,HNL,ITO,-4.0,40.0,216,0.0
2015,12,9,3,893,SEA,HNL,-4.0,370.0,2677,-11.0
2015,12,9,3,195,OGG,HNL,-6.0,23.0,100,-3.0
2015,12,9,3,223,HNL,LIH,-1.0,22.0,102,-4.0
2015,12,9,3,252,HNL,IAH,-3.0,408.0,3904,-20.0
2015,12,9,3,556,HNL,OGG,-5.0,21.0,100,-5.0
2015,12,9,3,398,HNL,KOA,-8.0,30.0,163,-5.0
2015,12,9,3,125,OGG,HNL,11.0,21.0,100,8.0
2015,12,9,3,311,ITO,HNL,-1.0,36.0,216,-2.0
2015,12,9,3,307,KOA,HNL,-10.0,29.0,163,-16.0
2015,12,9,3,596,HNL,OGG,10.0,24.0,100,13.0
2015,12,9,3,391,ITO,HNL,-4.0,33.0,216,-9.0
2015,12,9,3,383,HNL,DEN,-10.0,356.0,3365,-38.0
2015,12,9,3,224,LIH,HNL,-5.0,19.0,102,-7.0
2015,12,9,3,555,OGG,HNL,-10.0,21.0,100,-11.0
2015,12,9,3,102,HNL,DFW,-1.0,396.0,3784,-5.0
2015,12,9,3,397,KOA,HNL,-11.0,28.0,163,-5.0
2015,12,9,3,14,HNL,EWR,-6.0,506.0,4962,-50.0
2015,12,9,3,534,HNL,LAX,-8.0,275.0,2556,-17.0
2015,12,9,3,595,OGG,HNL,-5.0,21.0,100,-6.0
2015,12,9,3,323,HNL,LIH,6.0,22.0,102,4.0
2015,12,9,3,516,HNL,OGG,-13.0,24.0,100,-11.0
2015,12,9,3,396,HNL,SFO,-7.0,255.0,2398,-34.0
2015,12,9,3,871,HNL,ANC,-8.0,360.0,2777,-6.0
2015,12,9,3,1104,HNL,SLC,137.0,309.0,2994,98.0
2015,12,9,3,298,HNL,LAX,-11.0,284.0,2556,-33.0
2015,12,9,3,2246,HNL,SEA,-4.0,297.0,2677,-20.0
2015,12,9,3,1212,HNL,LAX,-4.0,278.0,2556,-24.0
2015,12,9,3,8,HNL,LAS,-5.0,300.0,2762,-12.0
2015,12,9,3,324,LIH,HNL,-6.0,21.0,102,0.0
2015,12,9,3,515,OGG,HNL,-7.0,20.0,100,-8.0
2015,12,9,3,655,HNL,PHX,-15.0,312.0,2917,-31.0
2015,12,9,3,4,HNL,LAX,-12.0,281.0,2556,-32.0
2015,12,9,3,898,HNL,BLI,-11.0,302.0,2715,-51.0
2015,12,9,3,235,HNL,SFO,-1.0,267.0,2398,-29.0
2015,12,10,4,17,LAS,HNL,-1.0,356.0,2762,-16.0
2015,12,10,4,102,HNL,ITO,-7.0,43.0,216,-1.0
2015,12,10,4,108,HNL,KOA,-10.0,28.0,163,-10.0
2015,12,10,4,206,HNL,OGG,-7.0,23.0,100,-5.0
2015,12,10,4,103,HNL,LIH,-7.0,22.0,102,-8.0
2015,12,10,4,218,HNL,KOA,-1.0,32.0,163,8.0
2015,12,10,4,202,HNL,ITO,-7.0,38.0,216,-6.0
2015,12,10,4,113,HNL,LIH,-6.0,21.0,102,-6.0
2015,12,10,4,286,HNL,OGG,-9.0,23.0,100,-7.0
2015,12,10,4,205,OGG,HNL,-5.0,33.0,100,5.0
2015,12,10,4,107,KOA,HNL,-9.0,38.0,163,0.0
2015,12,10,4,104,LIH,HNL,-6.0,22.0,102,-5.0
2015,12,10,4,101,ITO,HNL,-2.0,34.0,216,-4.0
2015,12,10,4,114,HNL,OGG,-4.0,22.0,100,-4.0
2015,12,10,4,332,HNL,ITO,7.0,37.0,216,7.0
2015,12,10,4,338,HNL,KOA,-7.0,29.0,163,-9.0
2015,12,10,4,217,KOA,HNL,-2.0,29.0,163,3.0
2015,12,10,4,1231,HNL,LAX,-12.0,289.0,2556,-26.0
2015,12,10,4,110,LIH,HNL,-7.0,22.0,102,-4.0
2015,12,10,4,833,PDX,HNL,2.0,354.0,2603,-6.0
2015,12,10,4,200,GUM,HNL,-6.0,407.0,3801,-16.0
2015,12,10,4,156,HNL,OGG,-2.0,23.0,100,0.0
2015,12,10,4,285,OGG,HNL,-3.0,24.0,100,0.0
2015,12,10,4,201,ITO,HNL,-6.0,34.0,216,-9.0
2015,12,10,4,118,HNL,KOA,1.0,30.0,163,-2.0
2015,12,10,4,123,HNL,LIH,-7.0,22.0,102,-10.0
2015,12,10,4,72,HNL,SFO,-4.0,270.0,2398,-15.0
2015,12,10,4,122,HNL,ITO,-3.0,37.0,216,-1.0
2015,12,10,4,19,SMF,HNL,-2.0,338.0,2462,6.0
2015,12,10,4,115,OGG,HNL,-4.0,23.0,100,-2.0
2015,12,10,4,1581,SFO,HNL,40.0,325.0,2398,33.0
2015,12,10,4,306,HNL,OGG,-4.0,22.0,100,-4.0
2015,12,10,4,51,SFO,HNL,11.0,329.0,2398,23.0
2015,12,10,4,1150,HNL,LAX,-2.0,296.0,2556,-10.0
2015,12,10,4,10,HNL,LAX,-7.0,291.0,2556,-17.0
2015,12,10,4,35,PHX,HNL,6.0,378.0,2917,-13.0
2015,12,10,4,342,HNL,ITO,1.0,39.0,216,7.0
2015,12,10,4,31,LAX,HNL,-3.0,338.0,2556,-10.0
2015,12,10,4,337,KOA,HNL,-4.0,33.0,163,0.0
2015,12,10,4,333,HNL,LIH,-2.0,23.0,102,-2.0
2015,12,10,4,368,HNL,KOA,-7.0,31.0,163,0.0
2015,12,10,4,270,HNL,LAX,-10.0,291.0,2556,-23.0
2015,12,10,4,155,OGG,HNL,-3.0,27.0,100,3.0
2015,12,10,4,11,SFO,HNL,4.0,326.0,2398,17.0
2015,12,10,4,611,LAX,HNL,-1.0,324.0,2556,-11.0
2015,12,10,4,124,LIH,HNL,-9.0,23.0,102,-6.0
2015,12,10,4,117,KOA,HNL,-4.0,34.0,163,1.0
2015,12,10,4,320,HNL,OGG,-7.0,23.0,100,-8.0
2015,12,10,4,1,LAX,HNL,1.0,331.0,2556,-11.0
2015,12,10,4,21,SEA,HNL,2.0,352.0,2677,0.0
2015,12,10,4,120,HNL,KOA,-8.0,30.0,163,-7.0
2015,12,10,4,7,LAS,HNL,-10.0,368.0,2762,-12.0
2015,12,10,4,145,OGG,HNL,0.0,28.0,100,6.0
2015,12,10,4,121,ITO,HNL,-4.0,38.0,216,-5.0
2015,12,10,4,1158,LAX,HNL,6.0,317.0,2556,0.0
2015,12,10,4,860,HNL,SEA,-3.0,308.0,2677,-17.0
2015,12,10,4,303,HNL,LIH,-6.0,20.0,102,-10.0
2015,12,10,4,43,SJC,HNL,-2.0,331.0,2417,-7.0
2015,12,10,4,1175,SFO,HNL,2.0,296.0,2398,18.0
2015,12,10,4,123,DFW,HNL,-4.0,492.0,3784,-5.0
2015,12,10,4,827,OAK,HNL,-6.0,329.0,2409,9.0
2015,12,10,4,15,EWR,HNL,12.0,634.0,4962,-4.0
2015,12,10,4,47,OAK,HNL,158.0,326.0,2409,155.0
2015,12,10,4,318,HNL,KOA,-7.0,29.0,163,-8.0
2015,12,10,4,219,ORD,HNL,155.0,557.0,4243,172.0
2015,12,10,4,304,LIH,HNL,-4.0,22.0,102,5.0
2015,12,10,4,253,IAH,HNL,1.0,487.0,3904,-13.0
2015,12,10,4,341,ITO,HNL,2.0,35.0,216,-3.0
2015,12,10,4,367,KOA,HNL,-2.0,31.0,163,-2.0
2015,12,10,4,382,HNL,ITO,-6.0,39.0,216,0.0
2015,12,10,4,157,OGG,HNL,-8.0,23.0,100,-9.0
2015,12,10,4,509,HNL,LIH,-8.0,22.0,102,-8.0
2015,12,10,4,851,SEA,HNL,9.0,346.0,2677,-7.0
2015,12,10,4,520,HNL,OGG,-4.0,22.0,100,-4.0
2015,12,10,4,168,HNL,KOA,5.0,29.0,163,7.0
2015,12,10,4,119,KOA,HNL,-3.0,27.0,163,-5.0
2015,12,10,4,3,LAX,HNL,-5.0,332.0,2556,-7.0
2015,12,10,4,51,JFK,HNL,-3.0,661.0,4983,-3.0
2015,12,10,4,15,SAN,HNL,-2.0,344.0,2614,-18.0
2015,12,10,4,345,HNL,LIH,-3.0,18.0,102,-9.0
2015,12,10,4,151,ITO,HNL,-11.0,34.0,216,-10.0
2015,12,10,4,25,PDX,HNL,-1.0,348.0,2603,-3.0
2015,12,10,4,2495,LAX,HNL,-3.0,340.0,2556,2.0
2015,12,10,4,246,HNL,OGG,-6.0,21.0,100,-4.0
2015,12,10,4,208,HNL,KOA,-6.0,31.0,163,2.0
2015,12,10,4,383,ITO,HNL,0.0,34.0,216,4.0
2015,12,10,4,837,ATL,HNL,-1.0,556.0,4502,-30.0
2015,12,10,4,5,DFW,HNL,-6.0,494.0,3784,-6.0
2015,12,10,4,199,OGG,HNL,-4.0,20.0,100,-9.0
2015,12,10,4,143,HNL,LIH,-4.0,22.0,102,-7.0
2015,12,10,4,895,SAN,HNL,-8.0,346.0,2614,-25.0
2015,12,10,4,346,LIH,HNL,-8.0,21.0,102,-10.0
2015,12,10,4,1224,LAX,HNL,-4.0,336.0,2556,-11.0
2015,12,10,4,2210,SEA,HNL,23.0,349.0,2677,20.0
2015,12,10,4,300,SFO,HNL,7.0,298.0,2398,7.0
2015,12,10,4,328,HNL,OGG,-6.0,22.0,100,-9.0
2015,12,10,4,1664,MSP,HNL,-5.0,537.0,3972,7.0
2015,12,10,4,692,PHX,HNL,1.0,385.0,2917,-3.0
2015,12,10,4,305,OGG,HNL,-11.0,20.0,100,-7.0
2015,12,10,4,292,HNL,ITO,-5.0,45.0,216,6.0
2015,12,10,4,612,HNL,LAX,358.0,285.0,2556,333.0
2015,12,10,4,328,DEN,HNL,16.0,474.0,3365,39.0
2015,12,10,4,1221,HNL,LAX,-4.0,294.0,2556,-11.0
2015,12,10,4,1105,SLC,HNL,-3.0,403.0,2994,2.0
2015,12,10,4,267,KOA,HNL,1.0,29.0,163,4.0
2015,12,10,4,343,HNL,LIH,-7.0,23.0,102,-7.0
2015,12,10,4,144,LIH,HNL,-6.0,23.0,102,-7.0
2015,12,10,4,258,HNL,KOA,-1.0,31.0,163,0.0
2015,12,10,4,365,OGG,HNL,-4.0,21.0,100,-3.0
2015,12,10,4,364,HNL,OGG,1.0,22.0,100,1.0
2015,12,10,4,834,HNL,PDX,-12.0,297.0,2603,-24.0
2015,12,10,4,529,OGG,HNL,-2.0,20.0,100,-4.0
2015,12,10,4,344,LIH,HNL,-8.0,21.0,102,-9.0
2015,12,10,4,396,HNL,OGG,-7.0,23.0,100,-3.0
2015,12,10,4,1604,HNL,SFO,5.0,267.0,2398,-31.0
2015,12,10,4,50,HNL,SFO,13.0,277.0,2398,-8.0
2015,12,10,4,148,HNL,KOA,-3.0,29.0,163,-4.0
2015,12,10,4,36,HNL,PHX,1.0,345.0,2917,11.0
2015,12,10,4,317,KOA,HNL,-7.0,27.0,163,-12.0
2015,12,10,4,1431,LAX,HNL,2.0,329.0,2556,-13.0
2015,12,10,4,191,ITO,HNL,3.0,36.0,216,4.0
2015,12,10,4,296,HNL,OGG,-6.0,24.0,100,-1.0
2015,12,10,4,394,LIH,HNL,-5.0,22.0,102,-6.0
2015,12,10,4,870,ANC,HNL,-7.0,339.0,2777,-34.0
2015,12,10,4,173,HNL,LIH,0.0,20.0,102,-5.0
2015,12,10,4,162,HNL,LAX,-1.0,287.0,2556,0.0
2015,12,10,4,44,HNL,SJC,31.0,274.0,2417,24.0
2015,12,10,4,894,HNL,SEA,3.0,329.0,2677,5.0
2015,12,10,4,12,HNL,SFO,4.0,278.0,2398,0.0
2015,12,10,4,22,HNL,SEA,11.0,328.0,2677,19.0
2015,12,10,4,724,HNL,SFO,-2.0,266.0,2398,-9.0
2015,12,10,4,395,OGG,HNL,-3.0,22.0,100,3.0
2015,12,10,4,166,HNL,OGG,-3.0,24.0,100,4.0
2015,12,10,4,171,HNL,LIH,0.0,23.0,102,0.0
2015,12,10,4,158,HNL,KOA,-4.0,29.0,163,-1.0
2015,12,10,4,257,KOA,HNL,-6.0,31.0,163,-6.0
2015,12,10,4,302,HNL,ITO,0.0,42.0,216,6.0
2015,12,10,4,48,HNL,OAK,0.0,283.0,2409,-4.0
2015,12,10,4,20,HNL,SMF,0.0,279.0,2462,-8.0
2015,12,10,4,215,OGG,HNL,0.0,27.0,100,7.0
2015,12,10,4,291,ITO,HNL,-4.0,37.0,216,-4.0
2015,12,10,4,1559,LAX,HNL,-6.0,331.0,2556,-3.0
2015,12,10,4,201,HNL,GUM,0.0,446.0,3801,-5.0
2015,12,10,4,226,HNL,OGG,-8.0,22.0,100,-2.0
2015,12,10,4,178,HNL,KOA,-3.0,28.0,163,-11.0
2015,12,10,4,2,HNL,LAX,-7.0,289.0,2556,-7.0
2015,12,10,4,694,PHX,HNL,10.0,385.0,2917,-2.0
2015,12,10,4,830,HNL,SJC,-15.0,279.0,2417,-26.0
2015,12,10,4,355,OGG,HNL,2.0,25.0,100,3.0
2015,12,10,4,353,HNL,LIH,6.0,21.0,102,10.0
2015,12,10,4,16,HNL,SAN,-5.0,300.0,2614,-9.0
2015,12,10,4,172,LIH,HNL,-1.0,22.0,102,1.0
2015,12,10,4,26,HNL,PDX,-9.0,297.0,2603,-24.0
2015,12,10,4,287,KOA,HNL,-2.0,33.0,163,5.0
2015,12,10,4,147,KOA,HNL,-4.0,35.0,163,2.0
2015,12,10,4,301,ITO,HNL,5.0,35.0,216,3.0
2015,12,10,4,183,HNL,LIH,-1.0,22.0,102,2.0
2015,12,10,4,334,HNL,OGG,6.0,22.0,100,12.0
2015,12,10,4,384,LIH,HNL,-5.0,22.0,102,-7.0
2015,12,10,4,1434,HNL,LAX,11.0,292.0,2556,5.0
2015,12,10,4,293,OGG,HNL,-5.0,22.0,100,2.0
2015,12,10,4,192,HNL,ITO,-2.0,43.0,216,3.0
2015,12,10,4,18,HNL,LAS,0.0,314.0,2762,6.0
2015,12,10,4,73,SFO,HNL,26.0,300.0,2398,11.0
2015,12,10,4,1170,LAX,HNL,14.0,321.0,2556,7.0
2015,12,10,4,326,HNL,OGG,-2.0,22.0,100,-3.0
2015,12,10,4,50,HNL,JFK,1.0,533.0,4983,-11.0
2015,12,10,4,189,KOA,HNL,-14.0,30.0,163,-12.0
2015,12,10,4,354,LIH,HNL,6.0,22.0,102,7.0
2015,12,10,4,892,HNL,SAN,-6.0,303.0,2614,-13.0
2015,12,10,4,278,HNL,KOA,3.0,29.0,163,7.0
2015,12,10,4,239,HNL,LIH,1.0,22.0,102,3.0
2015,12,10,4,297,LAX,HNL,73.0,327.0,2556,62.0
2015,12,10,4,335,OGG,HNL,10.0,19.0,100,1.0
2015,12,10,4,190,LIH,HNL,-6.0,23.0,102,-3.0
2015,12,10,4,218,HNL,ORD,2.0,445.0,4243,-11.0
2015,12,10,4,142,HNL,ITO,7.0,42.0,216,13.0
2015,12,10,4,544,HNL,OGG,-5.0,22.0,100,-5.0
2015,12,10,4,9,LAX,HNL,-1.0,332.0,2556,-10.0
2015,12,10,4,546,HNL,OGG,-4.0,22.0,100,-4.0
2015,12,10,4,314,LIH,HNL,-9.0,20.0,102,-6.0
2015,12,10,4,325,OGG,HNL,-7.0,20.0,100,-12.0
2015,12,10,4,380,HNL,ITO,4.0,42.0,216,15.0
2015,12,10,4,836,HNL,ATL,-2.0,463.0,4502,-29.0
2015,12,10,4,279,KOA,HNL,18.0,28.0,163,20.0
2015,12,10,4,266,HNL,OGG,-5.0,22.0,100,-8.0
2015,12,10,4,1653,HNL,MSP,0.0,414.0,3972,-43.0
2015,12,10,4,240,LIH,HNL,-2.0,22.0,102,13.0
2015,12,10,4,248,HNL,KOA,9.0,29.0,163,10.0
2015,12,10,4,360,HNL,ITO,5.0,40.0,216,6.0
2015,12,10,4,543,OGG,HNL,-7.0,22.0,100,-9.0
2015,12,10,4,141,ITO,HNL,13.0,34.0,216,19.0
2015,12,10,4,194,HNL,OGG,-5.0,24.0,100,-3.0
2015,12,10,4,545,OGG,HNL,-8.0,23.0,100,-10.0
2015,12,10,4,265,OGG,HNL,-10.0,23.0,100,-11.0
2015,12,10,4,8,HNL,DFW,0.0,397.0,3784,-6.0
2015,12,10,4,267,LAX,HNL,0.0,335.0,2556,-7.0
2015,12,10,4,312,HNL,ITO,-8.0,39.0,216,-1.0
2015,12,10,4,233,OGG,HNL,-9.0,20.0,100,-8.0
2015,12,10,4,1670,SFO,HNL,163.0,310.0,2398,147.0
2015,12,10,4,381,ITO,HNL,12.0,35.0,216,14.0
2015,12,10,4,1149,LAX,HNL,169.0,310.0,2556,154.0
2015,12,10,4,308,HNL,KOA,22.0,31.0,163,28.0
2015,12,10,4,112,HNL,OGG,9.0,22.0,100,10.0
2015,12,10,4,247,KOA,HNL,11.0,30.0,163,11.0
2015,12,10,4,392,HNL,ITO,-5.0,40.0,216,-2.0
2015,12,10,4,361,ITO,HNL,-1.0,32.0,216,-5.0
2015,12,10,4,893,SEA,HNL,0.0,343.0,2677,-34.0
2015,12,10,4,195,OGG,HNL,-12.0,20.0,100,-13.0
2015,12,10,4,223,HNL,LIH,0.0,23.0,102,8.0
2015,12,10,4,252,HNL,IAH,1.0,411.0,3904,-19.0
2015,12,10,4,556,HNL,OGG,-1.0,22.0,100,-2.0
2015,12,10,4,398,HNL,KOA,-8.0,29.0,163,-1.0
2015,12,10,4,125,OGG,HNL,10.0,21.0,100,10.0
2015,12,10,4,311,ITO,HNL,-11.0,36.0,216,-11.0
2015,12,10,4,307,KOA,HNL,28.0,28.0,163,27.0
2015,12,10,4,596,HNL,OGG,-5.0,23.0,100,-5.0
2015,12,10,4,391,ITO,HNL,-9.0,35.0,216,-10.0
2015,12,10,4,383,HNL,DEN,3.0,368.0,3365,-15.0
2015,12,10,4,224,LIH,HNL,7.0,24.0,102,10.0
2015,12,10,4,555,OGG,HNL,-9.0,24.0,100,-11.0
2015,12,10,4,102,HNL,DFW,1.0,398.0,3784,-17.0
2015,12,10,4,397,KOA,HNL,-13.0,26.0,163,-17.0
2015,12,10,4,14,HNL,EWR,12.0,509.0,4962,-32.0
2015,12,10,4,534,HNL,LAX,3.0,278.0,2556,4.0
2015,12,10,4,595,OGG,HNL,-14.0,22.0,100,-12.0
2015,12,10,4,323,HNL,LIH,-1.0,21.0,102,-4.0
2015,12,10,4,516,HNL,OGG,-6.0,21.0,100,-7.0
2015,12,10,4,396,HNL,SFO,-5.0,263.0,2398,-17.0
2015,12,10,4,871,HNL,ANC,-16.0,339.0,2777,-37.0
2015,12,10,4,1104,HNL,SLC,-2.0,321.0,2994,-31.0
2015,12,10,4,4,HNL,LAX,-6.0,291.0,2556,-17.0
2015,12,10,4,298,HNL,LAX,55.0,297.0,2556,56.0
2015,12,10,4,2246,HNL,SEA,-1.0,317.0,2677,10.0
2015,12,10,4,1212,HNL,LAX,216.0,279.0,2556,199.0
2015,12,10,4,8,HNL,LAS,-7.0,310.0,2762,-19.0
2015,12,10,4,324,LIH,HNL,-16.0,20.0,102,-18.0
2015,12,10,4,515,OGG,HNL,-16.0,20.0,100,-14.0
2015,12,10,4,655,HNL,PHX,-6.0,325.0,2917,-7.0
2015,12,10,4,1229,HNL,LAX,-9.0,294.0,2556,-20.0
2015,12,10,4,675,HNL,PHX,-14.0,329.0,2917,-9.0
2015,12,10,4,235,HNL,SFO,126.0,275.0,2398,100.0
2015,12,11,5,17,LAS,HNL,15.0,374.0,2762,22.0
2015,12,11,5,102,HNL,ITO,-3.0,37.0,216,-3.0
2015,12,11,5,108,HNL,KOA,-6.0,27.0,163,-10.0
2015,12,11,5,206,HNL,OGG,-3.0,22.0,100,-5.0
2015,12,11,5,103,HNL,LIH,-4.0,20.0,102,-7.0
2015,12,11,5,218,HNL,KOA,-6.0,29.0,163,-7.0
2015,12,11,5,202,HNL,ITO,-6.0,40.0,216,1.0
2015,12,11,5,113,HNL,LIH,-5.0,21.0,102,-6.0
2015,12,11,5,286,HNL,OGG,-8.0,23.0,100,-5.0
2015,12,11,5,205,OGG,HNL,-1.0,21.0,100,-2.0
2015,12,11,5,107,KOA,HNL,-6.0,28.0,163,-6.0
2015,12,11,5,104,LIH,HNL,-9.0,19.0,102,-10.0
2015,12,11,5,101,ITO,HNL,-10.0,35.0,216,-7.0
2015,12,11,5,114,HNL,OGG,-8.0,22.0,100,-10.0
2015,12,11,5,332,HNL,ITO,-2.0,38.0,216,0.0
2015,12,11,5,338,HNL,KOA,-4.0,29.0,163,-5.0
2015,12,11,5,217,KOA,HNL,-4.0,31.0,163,-2.0
2015,12,11,5,1231,HNL,LAX,7.0,293.0,2556,-3.0
2015,12,11,5,110,LIH,HNL,-8.0,20.0,102,-9.0
2015,12,11,5,833,PDX,HNL,-1.0,326.0,2603,-32.0
2015,12,11,5,200,GUM,HNL,-13.0,401.0,3801,-30.0
2015,12,11,5,156,HNL,OGG,-7.0,25.0,100,-5.0
2015,12,11,5,285,OGG,HNL,-4.0,23.0,100,-5.0
2015,12,11,5,201,ITO,HNL,-9.0,34.0,216,-15.0
2015,12,11,5,118,HNL,KOA,-4.0,30.0,163,-3.0
2015,12,11,5,123,HNL,LIH,-4.0,21.0,102,-2.0
2015,12,11,5,72,HNL,SFO,4.0,282.0,2398,-1.0
2015,12,11,5,122,HNL,ITO,-7.0,36.0,216,-7.0
2015,12,11,5,19,SMF,HNL,-5.0,311.0,2462,-27.0
2015,12,11,5,115,OGG,HNL,0.0,24.0,100,5.0
2015,12,11,5,1581,SFO,HNL,2.0,,2398,
2015,12,11,5,306,HNL,OGG,-3.0,21.0,100,-3.0
2015,12,11,5,51,SFO,HNL,-1.0,311.0,2398,-12.0
2015,12,11,5,6,HNL,LAS,-5.0,329.0,2762,12.0
2015,12,11,5,1150,HNL,LAX,222.0,295.0,2556,239.0
2015,12,11,5,10,HNL,LAX,-7.0,288.0,2556,-21.0
2015,12,11,5,35,PHX,HNL,-2.0,390.0,2917,-6.0
2015,12,11,5,342,HNL,ITO,61.0,37.0,216,65.0
2015,12,11,5,31,LAX,HNL,4.0,334.0,2556,-3.0
2015,12,11,5,337,KOA,HNL,-7.0,28.0,163,-9.0
2015,12,11,5,333,HNL,LIH,-2.0,20.0,102,-1.0
2015,12,11,5,368,HNL,KOA,-8.0,30.0,163,-2.0
2015,12,11,5,270,HNL,LAX,-6.0,296.0,2556,-2.0
2015,12,11,5,155,OGG,HNL,-2.0,22.0,100,-2.0
2015,12,11,5,11,SFO,HNL,-5.0,308.0,2398,-12.0
2015,12,11,5,611,LAX,HNL,14.0,333.0,2556,6.0
2015,12,11,5,124,LIH,HNL,-8.0,21.0,102,-1.0
2015,12,11,5,117,KOA,HNL,-6.0,28.0,163,-7.0
2015,12,11,5,320,HNL,OGG,-6.0,22.0,100,-4.0
2015,12,11,5,1,LAX,HNL,-4.0,329.0,2556,-22.0
2015,12,11,5,21,SEA,HNL,15.0,336.0,2677,-14.0
2015,12,11,5,120,HNL,KOA,-5.0,28.0,163,-5.0
2015,12,11,5,7,LAS,HNL,-2.0,363.0,2762,-18.0
2015,12,11,5,145,OGG,HNL,-4.0,21.0,100,-7.0
2015,12,11,5,121,ITO,HNL,-7.0,33.0,216,-10.0
2015,12,11,5,1158,LAX,HNL,4.0,308.0,2556,-8.0
2015,12,11,5,860,HNL,SEA,-3.0,311.0,2677,-6.0
2015,12,11,5,303,HNL,LIH,-10.0,19.0,102,-17.0
2015,12,11,5,43,SJC,HNL,0.0,317.0,2417,-17.0
2015,12,11,5,1175,SFO,HNL,43.0,274.0,2398,9.0
2015,12,11,5,123,DFW,HNL,11.0,509.0,3784,25.0
2015,12,11,5,837,SJC,HNL,-1.0,309.0,2417,-17.0
2015,12,11,5,15,EWR,HNL,5.0,621.0,4962,-11.0
2015,12,11,5,47,OAK,HNL,-9.0,312.0,2409,-34.0
2015,12,11,5,318,HNL,KOA,-9.0,29.0,163,-11.0
2015,12,11,5,219,ORD,HNL,13.0,518.0,4243,4.0
2015,12,11,5,304,LIH,HNL,-2.0,22.0,102,3.0
2015,12,11,5,253,IAH,HNL,10.0,483.0,3904,-2.0
2015,12,11,5,341,ITO,HNL,59.0,33.0,216,54.0
2015,12,11,5,51,JFK,HNL,-2.0,638.0,4983,-22.0
2015,12,11,5,367,KOA,HNL,-1.0,27.0,163,-5.0
2015,12,11,5,382,HNL,ITO,-2.0,38.0,216,-1.0
2015,12,11,5,157,OGG,HNL,-5.0,25.0,100,2.0
2015,12,11,5,509,HNL,LIH,-4.0,21.0,102,-4.0
2015,12,11,5,851,SEA,HNL,-3.0,335.0,2677,-14.0
2015,12,11,5,520,HNL,OGG,-7.0,21.0,100,-8.0
2015,12,11,5,168,HNL,KOA,-4.0,30.0,163,-1.0
2015,12,11,5,119,KOA,HNL,-7.0,31.0,163,-7.0
2015,12,11,5,3,LAX,HNL,-6.0,326.0,2556,-11.0
2015,12,11,5,228,HNL,KOA,-1.0,31.0,163,-1.0
2015,12,11,5,15,SAN,HNL,0.0,350.0,2614,-10.0
2015,12,11,5,345,HNL,LIH,-9.0,20.0,102,-14.0
2015,12,11,5,151,ITO,HNL,-9.0,32.0,216,-12.0
2015,12,11,5,25,PDX,HNL,-2.0,329.0,2603,-23.0
2015,12,11,5,2495,LAX,HNL,0.0,331.0,2556,-15.0
2015,12,11,5,246,HNL,OGG,-5.0,21.0,100,-1.0
2015,12,11,5,208,HNL,KOA,-6.0,31.0,163,-3.0
2015,12,11,5,383,ITO,HNL,-1.0,34.0,216,-4.0
2015,12,11,5,837,ATL,HNL,3.0,578.0,4502,2.0
2015,12,11,5,5,DFW,HNL,125.0,506.0,3784,133.0
2015,12,11,5,199,OGG,HNL,-9.0,21.0,100,-10.0
2015,12,11,5,143,HNL,LIH,-5.0,19.0,102,-8.0
2015,12,11,5,895,SAN,HNL,14.0,340.0,2614,-9.0
2015,12,11,5,346,LIH,HNL,-5.0,20.0,102,-9.0
2015,12,11,5,1224,LAX,HNL,6.0,312.0,2556,-22.0
2015,12,11,5,2210,SEA,HNL,48.0,324.0,2677,13.0
2015,12,11,5,227,KOA,HNL,-5.0,29.0,163,-4.0
